,contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
151,IBM250829P00210000,IBM,2025-08-29,210.0,put,0.0,0.01,0.0,0,0.53,270,0,55,2025-08-19,0.31243,-0.00313,0.00076,-0.00584,0.0038,-0.00021
152,IBM250829C00212500,IBM,2025-08-29,212.5,call,29.45,28.85,28.4,25,29.3,6,4,0,2025-08-19,0.01976,1.0,0.0,-0.02518,0.0,0.05815
153,IBM250829P00212500,IBM,2025-08-29,212.5,put,0.0,0.01,0.0,0,0.63,175,0,0,2025-08-19,0.27341,-0.00215,0.00062,-0.00363,0.0027,-0.00014
154,IBM250829C00215000,IBM,2025-08-29,215.0,call,20.48,26.43,26.0,23,26.85,12,0,3,2025-08-19,0.01976,1.0,0.0,-0.02548,0.0,0.05883
155,IBM250829P00215000,IBM,2025-08-29,215.0,put,0.13,0.01,0.0,0,0.48,276,6,90,2025-08-19,0.2539,-0.00261,0.0008,-0.00401,0.00322,-0.00017
156,IBM250829C00217500,IBM,2025-08-29,217.5,call,0.0,23.98,23.5,27,24.45,11,0,0,2025-08-19,0.01976,1.0,0.0,-0.02577,0.0,0.05952
157,IBM250829P00217500,IBM,2025-08-29,217.5,put,0.0,0.01,0.0,0,0.6,243,0,5,2025-08-19,0.23438,-0.00322,0.00104,-0.00447,0.00389,-0.00022
158,IBM250829C00220000,IBM,2025-08-29,220.0,call,20.5,21.62,21.25,16,22.0,18,0,22,2025-08-19,0.27341,0.98165,0.00412,-0.0501,0.01797,0.05897
159,IBM250829P00220000,IBM,2025-08-29,220.0,put,0.15,0.33,0.05,158,0.6,318,2,127,2025-08-19,0.35146,-0.05085,0.00745,-0.07187,0.04175,-0.00345
160,IBM250829C00222500,IBM,2025-08-29,222.5,call,18.0,19.27,18.6,26,19.95,21,0,2,2025-08-19,0.29292,0.95728,0.00777,-0.07828,0.0363,0.05801
161,IBM250829P00222500,IBM,2025-08-29,222.5,put,0.24,0.01,0.0,0,0.28,1,5,15,2025-08-19,0.19536,-0.00525,0.00194,-0.00574,0.00603,-0.00035
162,IBM250829C00225000,IBM,2025-08-29,225.0,call,16.0,16.65,16.2,27,17.1,13,0,1,2025-08-19,0.23438,0.96789,0.00769,-0.05942,0.02875,0.05942
163,IBM250829P00225000,IBM,2025-08-29,225.0,put,0.3,0.33,0.28,13,0.37,128,10,772,2025-08-19,0.29292,-0.06817,0.01125,-0.07496,0.05254,-0.0046
164,IBM250829C00227500,IBM,2025-08-29,227.5,call,0.0,14.3,13.85,20,14.75,15,0,0,2025-08-19,0.23438,0.9413,0.01251,-0.08005,0.04676,0.05831
165,IBM250829P00227500,IBM,2025-08-29,227.5,put,0.48,0.01,0.0,0,0.68,152,7,237,2025-08-19,0.13683,-0.0039,0.00212,-0.00305,0.00463,-0.00026
166,IBM250829C00230000,IBM,2025-08-29,230.0,call,12.07,12.27,12.1,29,12.45,20,3,47,2025-08-19,0.27341,0.86581,0.0198,-0.14137,0.08635,0.05386
167,IBM250829P00230000,IBM,2025-08-29,230.0,put,0.75,0.69,0.64,70,0.73,36,124,231,2025-08-19,0.27341,-0.13419,0.0198,-0.11412,0.08635,-0.00908
168,IBM250829C00232500,IBM,2025-08-29,232.5,call,10.43,10.0,9.7,33,10.3,33,2,73,2025-08-19,0.2539,0.82415,0.0255,-0.15349,0.10327,0.05173
169,IBM250829P00232500,IBM,2025-08-29,232.5,put,1.07,1.03,0.96,99,1.1,223,52,407,2025-08-19,0.2539,-0.17585,0.0255,-0.12594,0.10327,-0.01189
170,IBM250829C00235000,IBM,2025-08-29,235.0,call,8.0,8.07,7.9,30,8.25,49,15,110,2025-08-19,0.2539,0.75073,0.03129,-0.18139,0.12671,0.04741
171,IBM250829P00235000,IBM,2025-08-29,235.0,put,1.56,1.54,1.44,72,1.64,212,408,838,2025-08-19,0.2539,-0.24927,0.03129,-0.15354,0.12671,-0.0169
172,IBM250829C00237500,IBM,2025-08-29,237.5,call,6.0,6.3,6.1,23,6.5,83,85,167,2025-08-19,0.2539,0.66457,0.03595,-0.20306,0.14557,0.04219
173,IBM250829P00237500,IBM,2025-08-29,237.5,put,2.11,2.06,1.93,207,2.2,38,40,190,2025-08-19,0.23438,-0.32384,0.03839,-0.15869,0.14353,-0.02196
174,IBM250829C00240000,IBM,2025-08-29,240.0,call,4.6,4.65,4.5,23,4.8,160,370,378,2025-08-19,0.23438,0.5742,0.04188,-0.19937,0.15656,0.03671
175,IBM250829P00240000,IBM,2025-08-29,240.0,put,3.05,3.0,2.96,9,3.05,3,60,626,2025-08-19,0.23438,-0.4258,0.04188,-0.17094,0.15656,-0.02897
176,IBM250829C00242500,IBM,2025-08-29,242.5,call,3.05,3.27,3.15,46,3.4,65,531,255,2025-08-19,0.23438,0.46811,0.04248,-0.19913,0.15882,0.03004
177,IBM250829P00242500,IBM,2025-08-29,242.5,put,4.45,4.2,4.1,21,4.3,16,24,166,2025-08-19,0.23438,-0.53189,0.04248,-0.17039,0.15882,-0.03632
178,IBM250829C00245000,IBM,2025-08-29,245.0,call,2.15,2.23,2.15,100,2.31,105,433,456,2025-08-19,0.23438,0.36527,0.04017,-0.18615,0.15015,0.02352
179,IBM250829P00245000,IBM,2025-08-29,245.0,put,5.3,5.67,5.55,23,5.8,11,83,501,2025-08-19,0.23438,-0.63473,0.04017,-0.15712,0.15015,-0.04353
180,IBM250829C00247500,IBM,2025-08-29,247.5,call,1.35,1.47,1.4,29,1.54,103,231,443,2025-08-19,0.23438,0.27223,0.03547,-0.163,0.13259,0.01758
181,IBM250829P00247500,IBM,2025-08-29,247.5,put,8.27,7.32,7.05,46,7.6,25,8,10,2025-08-19,0.21487,-0.74682,0.03728,-0.11503,0.12776,-0.05134
182,IBM250829C00250000,IBM,2025-08-29,250.0,call,0.94,1.1,0.91,22,1.3,52,495,640,2025-08-19,0.2539,0.21314,0.02867,-0.15335,0.1161,0.01376
183,IBM250829P00250000,IBM,2025-08-29,250.0,put,10.23,9.1,8.55,111,9.65,28,24,419,2025-08-19,0.19536,-0.852,0.02962,-0.06469,0.09228,-0.05879
184,IBM250829C00252500,IBM,2025-08-29,252.5,call,0.61,0.64,0.57,64,0.71,57,54,72,2025-08-19,0.23438,0.13101,0.02272,-0.10322,0.08494,0.00849
185,IBM250829P00252500,IBM,2025-08-29,252.5,put,11.58,11.53,11.25,33,11.8,11,5,13,2025-08-19,0.23438,-0.86899,0.02272,-0.0733,0.08494,-0.0606
186,IBM250829C00255000,IBM,2025-08-29,255.0,call,0.39,0.4,0.35,158,0.45,63,82,341,2025-08-19,0.23438,0.08448,0.01655,-0.07487,0.06186,0.00549
187,IBM250829P00255000,IBM,2025-08-29,255.0,put,14.16,13.85,13.1,99,14.6,94,1,104,2025-08-19,0.2539,-0.89738,0.01764,-0.06333,0.07142,-0.06313
188,IBM250829C00257500,IBM,2025-08-29,257.5,call,0.3,0.26,0.21,12,0.3,6,10,18,2025-08-19,0.2539,0.06695,0.01279,-0.06765,0.05181,0.00435
189,IBM250829P00257500,IBM,2025-08-29,257.5,put,0.0,16.1,15.2,48,17.0,31,0,1,2025-08-19,0.23438,-0.94814,0.01134,-0.02065,0.04241,-0.06709
190,IBM250829C00260000,IBM,2025-08-29,260.0,call,0.19,0.17,0.15,2,0.2,1,201,2978,2025-08-19,0.2539,0.04192,0.00883,-0.04656,0.03575,0.00272
191,IBM250829P00260000,IBM,2025-08-29,260.0,put,18.93,18.7,18.3,32,19.1,18,8,166,2025-08-19,0.27341,-0.94546,0.01012,-0.03106,0.04413,-0.06761
192,IBM250829C00262500,IBM,2025-08-29,262.5,call,0.0,0.01,0.0,0,0.57,162,0,0,2025-08-19,0.19536,0.00533,0.00196,-0.00612,0.00611,0.00035
193,IBM250829P00262500,IBM,2025-08-29,262.5,put,0.0,21.4,21.0,11,21.8,8,0,0,2025-08-19,0.35146,-0.91917,0.01067,-0.0763,0.05984,-0.06663
194,IBM250829C00265000,IBM,2025-08-29,265.0,call,0.1,0.11,0.01,253,0.2,243,20,363,2025-08-19,0.29292,0.02969,0.00577,-0.04029,0.02694,0.00193
195,IBM250829P00265000,IBM,2025-08-29,265.0,put,0.0,23.88,23.45,13,24.3,17,0,0,2025-08-19,0.37097,-0.93018,0.00904,-0.06981,0.05352,-0.06802
196,IBM250829C00267500,IBM,2025-08-29,267.5,call,0.11,0.01,0.0,0,0.52,262,0,5,2025-08-19,0.23438,0.00454,0.00142,-0.00634,0.0053,0.0003
197,IBM250829P00267500,IBM,2025-08-29,267.5,put,0.0,25.95,25.1,60,26.8,19,0,0,2025-08-19,0.27341,-0.98715,0.00304,0.01324,0.01324,-0.07236
198,IBM250829C00270000,IBM,2025-08-29,270.0,call,0.08,0.09,0.02,100,0.16,3,14,324,2025-08-19,0.31243,0.01675,0.00334,-0.02645,0.01663,0.00109
199,IBM250829P00270000,IBM,2025-08-29,270.0,put,0.0,28.93,28.5,15,29.35,31,0,8,2025-08-19,0.44901,-0.92787,0.00766,-0.0932,0.05487,-0.06927
200,IBM250829C00272500,IBM,2025-08-29,272.5,call,0.0,0.01,0.0,0,0.26,87,0,0,2025-08-19,0.27341,0.00415,0.00112,-0.0068,0.00489,0.00027
201,IBM250829P00272500,IBM,2025-08-29,272.5,put,0.0,31.4,31.0,10,31.8,19,0,0,2025-08-19,0.46853,-0.93511,0.00677,-0.08798,0.05057,-0.07042
202,IBM250829C00275000,IBM,2025-08-29,275.0,call,0.05,0.06,0.02,1,0.09,2,19,297,2025-08-19,0.35146,0.01393,0.00253,-0.02533,0.01419,0.0009
203,IBM250829P00275000,IBM,2025-08-29,275.0,put,0.0,33.45,32.6,57,34.3,19,0,0,2025-08-19,0.35146,-0.98607,0.00253,0.00725,0.01419,-0.07435
204,IBM250829C00280000,IBM,2025-08-29,280.0,call,0.1,0.01,0.0,0,0.45,522,0,914,2025-08-19,0.31243,0.00233,0.00058,-0.00461,0.00291,0.00015
205,IBM250829P00280000,IBM,2025-08-29,280.0,put,38.8,38.42,37.75,65,39.1,15,98,20,2025-08-19,0.35146,-0.99395,0.00122,0.02098,0.00685,-0.07623
206,IBM250829C00285000,IBM,2025-08-29,285.0,call,0.01,0.01,0.0,0,0.12,245,29,261,2025-08-19,0.35146,0.00245,0.00054,-0.00542,0.00305,0.00016
207,IBM250829P00285000,IBM,2025-08-29,285.0,put,0.0,43.95,43.5,12,44.4,37,0,2,2025-08-19,0.60511,-0.94528,0.00458,-0.1016,0.04424,-0.07452
208,IBM250829C00290000,IBM,2025-08-29,290.0,call,0.19,0.01,0.0,0,0.44,309,0,561,2025-08-19,0.39048,0.00259,0.00051,-0.00633,0.00321,0.00017
209,IBM250829P00290000,IBM,2025-08-29,290.0,put,0.0,48.92,48.5,10,49.35,30,0,0,2025-08-19,0.66364,-0.94615,0.00413,-0.11208,0.04369,-0.07596
210,IBM250829C00295000,IBM,2025-08-29,295.0,call,0.3,0.01,0.0,0,0.64,99,0,26,2025-08-19,0.40999,0.0018,0.00035,-0.00477,0.0023,0.00012
211,IBM250829P00295000,IBM,2025-08-29,295.0,put,0.0,53.55,52.7,58,54.4,38,0,2,2025-08-19,0.5856,-0.97795,0.00225,-0.02714,0.021,-0.07932
212,IBM250829C00300000,IBM,2025-08-29,300.0,call,0.12,0.01,0.0,0,0.25,78,0,40,2025-08-19,0.44901,0.002,0.00035,-0.00575,0.00254,0.00013
213,IBM250829P00300000,IBM,2025-08-29,300.0,put,0.0,58.6,57.9,43,59.3,13,0,0,2025-08-19,0.64413,-0.97607,0.00219,-0.03757,0.0225,-0.08057
214,IBM250829C00305000,IBM,2025-08-29,305.0,call,0.01,0.01,0.0,0,0.63,99,0,87,2025-08-19,0.48804,0.00221,0.00036,-0.00684,0.00278,0.00014
215,IBM250829P00305000,IBM,2025-08-29,305.0,put,0.0,63.9,63.5,8,64.3,11,0,0,2025-08-19,0.80022,-0.95488,0.00297,-0.11687,0.03794,-0.08063
216,IBM250829C00310000,IBM,2025-08-29,310.0,call,0.28,0.01,0.0,0,0.52,136,0,101,2025-08-19,0.50755,0.00171,0.00027,-0.00562,0.0022,0.00011
217,IBM250829P00310000,IBM,2025-08-29,310.0,put,0.0,68.5,67.65,60,69.35,30,0,0,2025-08-19,0.68315,-0.98419,0.00145,-0.01774,0.01582,-0.08383
218,IBM250829C00315000,IBM,2025-08-29,315.0,call,2.81,0.01,0.0,0,0.2,62,0,6,2025-08-19,0.54657,0.00193,0.00028,-0.00677,0.00246,0.00012
219,IBM250829P00315000,IBM,2025-08-29,315.0,put,0.0,74.0,73.55,5,74.45,39,0,0,2025-08-19,0.91729,-0.95276,0.00269,-0.14447,0.03936,-0.08326
220,IBM250829C00320000,IBM,2025-08-29,320.0,call,0.01,0.01,0.0,0,1.69,173,0,24,2025-08-19,0.56608,0.00157,0.00022,-0.00579,0.00203,0.0001
221,IBM250829P00320000,IBM,2025-08-29,320.0,put,0.0,78.92,78.55,5,79.3,17,0,0,2025-08-19,0.93681,-0.9587,0.00236,-0.12864,0.03532,-0.085
222,IBM250829C00325000,IBM,2025-08-29,325.0,call,0.22,0.01,0.0,0,2.04,104,0,9,2025-08-19,0.5856,0.0013,0.00018,-0.00503,0.00171,8e-05
223,IBM250829P00325000,IBM,2025-08-29,325.0,put,0.0,83.65,83.0,40,84.3,15,0,0,2025-08-19,0.87827,-0.97547,0.00164,-0.06302,0.02297,-0.0874
224,IBM250829C00330000,IBM,2025-08-29,330.0,call,1.05,0.01,0.0,0,1.6,168,0,1,2025-08-19,0.62462,0.00151,0.0002,-0.00617,0.00196,0.0001
225,IBM250829P00330000,IBM,2025-08-29,330.0,put,0.0,88.4,87.5,58,89.3,15,0,0,2025-08-19,0.7612,-0.99209,0.00071,0.00588,0.00867,-0.0898
226,IBM250829C00335000,IBM,2025-08-29,335.0,call,0.03,0.01,0.0,0,0.21,88,0,2,2025-08-19,0.64413,0.00129,0.00017,-0.00551,0.0017,8e-05
227,IBM250829P00335000,IBM,2025-08-29,335.0,put,0.0,93.95,93.5,6,94.4,37,0,0,2025-08-19,1.07339,-0.96008,0.00201,-0.14578,0.03436,-0.08921
228,IBM250829C00340000,IBM,2025-08-29,340.0,call,0.74,0.01,0.0,0,2.13,142,0,1,2025-08-19,0.68315,0.00151,0.00018,-0.00673,0.00196,0.0001
229,IBM250829P00340000,IBM,2025-08-29,340.0,put,0.0,98.45,97.55,58,99.35,30,0,0,2025-08-19,0.87827,-0.98865,0.00085,-0.01221,0.01188,-0.09233
230,IBM250829C00345000,IBM,2025-08-29,345.0,call,0.0,0.01,0.0,0,0.87,99,0,0,2025-08-19,0.70267,0.00132,0.00016,-0.00614,0.00174,8e-05
231,IBM250829P00345000,IBM,2025-08-29,345.0,put,0.0,103.75,103.1,39,104.4,34,0,0,2025-08-19,1.07339,-0.97239,0.00148,-0.09597,0.02536,-0.0927
232,IBM250829C00350000,IBM,2025-08-29,350.0,call,0.0,0.01,0.0,0,0.75,99,0,0,2025-08-19,0.72218,0.00117,0.00014,-0.00566,0.00156,8e-05
233,IBM250829P00350000,IBM,2025-08-29,350.0,put,0.0,108.53,107.75,53,109.3,11,0,0,2025-08-19,1.01485,-0.98314,0.00103,-0.04383,0.01672,-0.09473
234,IBM250829C00355000,IBM,2025-08-29,355.0,call,0.0,0.01,0.0,0,0.75,98,0,0,2025-08-19,0.7612,0.00138,0.00015,-0.00693,0.00181,9e-05
235,IBM250829P00355000,IBM,2025-08-29,355.0,put,0.0,113.65,112.95,42,114.35,30,0,0,2025-08-19,1.11241,-0.97718,0.00122,-0.07878,0.02162,-0.09573
236,IBM250829C00360000,IBM,2025-08-29,360.0,call,0.0,0.01,0.0,0,0.75,98,0,0,2025-08-19,0.78071,0.00125,0.00013,-0.00649,0.00165,8e-05
237,IBM250829P00360000,IBM,2025-08-29,360.0,put,0.0,118.97,118.55,3,119.4,35,0,0,2025-08-19,1.26851,-0.96368,0.00157,-0.16004,0.03181,-0.0963
238,IBM250829C00365000,IBM,2025-08-29,365.0,call,0.3,0.01,0.0,0,0.75,99,0,4,2025-08-19,0.80022,0.00114,0.00012,-0.00612,0.00152,7e-05
239,IBM250829P00365000,IBM,2025-08-29,365.0,put,0.0,123.95,123.5,8,124.4,36,0,0,2025-08-19,1.28802,-0.96633,0.00145,-0.15013,0.02989,-0.09783
240,IBM250829C00370000,IBM,2025-08-29,370.0,call,0.0,0.01,0.0,0,0.63,98,0,0,2025-08-19,0.81974,0.00105,0.00011,-0.00582,0.00141,7e-05
241,IBM250829P00370000,IBM,2025-08-29,370.0,put,0.0,128.9,128.5,6,129.3,10,0,0,2025-08-19,1.30753,-0.96868,0.00135,-0.14106,0.02816,-0.09934
242,IBM250829C00375000,IBM,2025-08-29,375.0,call,0.0,0.01,0.0,0,0.63,99,0,0,2025-08-19,0.83925,0.00098,0.0001,-0.00556,0.00132,6e-05
243,IBM250829P00375000,IBM,2025-08-29,375.0,put,0.0,133.62,132.9,37,134.35,29,0,0,2025-08-19,1.22948,-0.98027,0.00097,-0.07362,0.01912,-0.1014
244,IBM250829C00380000,IBM,2025-08-29,380.0,call,0.0,0.01,0.0,0,0.75,99,0,0,2025-08-19,0.87827,0.00117,0.00011,-0.00684,0.00155,7e-05
245,IBM250829P00380000,IBM,2025-08-29,380.0,put,0.0,138.93,138.55,4,139.3,13,0,0,2025-08-19,1.40509,-0.9665,0.00133,-0.16501,0.02977,-0.10196
246,IBM250905C00150000,IBM,2025-09-05,150.0,call,0.0,91.4,90.2,74,92.6,48,0,0,2025-08-19,0.01976,1.0,0.0,-0.01776,0.0,0.06972
247,IBM250905P00150000,IBM,2025-09-05,150.0,put,0.0,0.01,0.0,0,0.84,98,0,0,2025-08-19,0.72218,-0.00084,8e-05,-0.00316,0.0015,-0.0001
248,IBM250905C00155000,IBM,2025-09-05,155.0,call,0.0,86.72,86.1,17,87.35,24,0,0,2025-08-19,0.89778,0.99161,0.00049,-0.04954,0.01191,0.07104
249,IBM250905P00155000,IBM,2025-09-05,155.0,put,0.0,0.01,0.0,0,0.64,98,0,0,2025-08-19,0.68315,-0.001,0.0001,-0.00351,0.00176,-0.00012
250,IBM250905C00160000,IBM,2025-09-05,160.0,call,0.0,81.78,81.05,20,82.5,38,0,0,2025-08-19,0.85876,0.98983,0.0006,-0.0542,0.01408,0.07315
251,IBM250905P00160000,IBM,2025-09-05,160.0,put,0.0,0.01,0.0,0,0.65,99,0,0,2025-08-19,0.64413,-0.00119,0.00012,-0.00385,0.00205,-0.00014
252,IBM250905C00165000,IBM,2025-09-05,165.0,call,0.0,76.97,76.05,23,77.9,62,0,0,2025-08-19,0.89778,0.98071,0.001,-0.08351,0.02445,0.07436
253,IBM250905P00165000,IBM,2025-09-05,165.0,put,0.0,0.01,0.0,0,0.66,98,0,0,2025-08-19,0.5856,-0.00101,0.00011,-0.00303,0.00178,-0.00012
254,IBM250905C00170000,IBM,2025-09-05,170.0,call,0.0,71.5,71.05,30,71.95,4,0,0,2025-08-19,0.01976,1.0,0.0,-0.02013,0.0,0.07902
255,IBM250905P00170000,IBM,2025-09-05,170.0,put,0.0,0.01,0.0,0,0.67,98,0,0,2025-08-19,0.54657,-0.00116,0.00014,-0.00321,0.00202,-0.00014
256,IBM250905C00175000,IBM,2025-09-05,175.0,call,0.0,66.58,66.15,11,67.0,7,0,0,2025-08-19,0.01976,1.0,0.0,-0.02072,0.0,0.08134
257,IBM250905P00175000,IBM,2025-09-05,175.0,put,0.0,0.01,0.0,0,1.15,98,0,0,2025-08-19,0.50755,-0.00133,0.00017,-0.00335,0.00227,-0.00015
258,IBM250905C00180000,IBM,2025-09-05,180.0,call,0.0,61.85,61.15,22,62.55,39,0,0,2025-08-19,0.66364,0.98347,0.00119,-0.06264,0.02143,0.08171
259,IBM250905P00180000,IBM,2025-09-05,180.0,put,0.0,0.01,0.0,0,0.68,98,0,0,2025-08-19,0.46853,-0.0015,0.0002,-0.00345,0.00254,-0.00017
260,IBM250905C00185000,IBM,2025-09-05,185.0,call,0.0,57.0,56.15,22,57.85,48,0,0,2025-08-19,0.66364,0.97382,0.00176,-0.08285,0.03163,0.08288
261,IBM250905P00185000,IBM,2025-09-05,185.0,put,0.0,0.01,0.0,0,1.16,98,0,0,2025-08-19,0.4295,-0.00168,0.00024,-0.0035,0.00281,-0.00019
262,IBM250905C00190000,IBM,2025-09-05,190.0,call,0.0,52.1,51.2,23,53.0,55,0,0,2025-08-19,0.62462,0.96819,0.0022,-0.08985,0.03719,0.08454
263,IBM250905P00190000,IBM,2025-09-05,190.0,put,0.0,0.01,0.0,0,0.5,218,0,0,2025-08-19,0.39048,-0.00186,0.00029,-0.00349,0.00309,-0.00021
264,IBM250905C00195000,IBM,2025-09-05,195.0,call,46.5,46.27,45.55,61,47.0,6,1,1,2025-08-19,0.01976,1.0,0.0,-0.02309,0.0,0.09064
265,IBM250905P00195000,IBM,2025-09-05,195.0,put,0.0,0.01,0.0,0,0.51,143,0,0,2025-08-19,0.35146,-0.00204,0.00035,-0.00341,0.00336,-0.00023
266,IBM250905C00200000,IBM,2025-09-05,200.0,call,0.0,41.62,41.25,23,42.0,5,0,0,2025-08-19,0.01976,1.0,0.0,-0.02368,0.0,0.09296
267,IBM250905P00200000,IBM,2025-09-05,200.0,put,0.0,0.01,0.0,0,0.53,183,0,5,2025-08-19,0.31243,-0.00221,0.00043,-0.00326,0.00361,-0.00025
268,IBM250905C00205000,IBM,2025-09-05,205.0,call,0.0,36.7,36.25,25,37.15,17,0,0,2025-08-19,0.27341,0.99764,0.00052,-0.02729,0.00384,0.09502
269,IBM250905P00205000,IBM,2025-09-05,205.0,put,0.04,0.01,0.0,0,0.07,10,140,0,2025-08-19,0.27341,-0.00236,0.00052,-0.00302,0.00384,-0.00027
270,IBM250905C00210000,IBM,2025-09-05,210.0,call,31.22,31.73,31.25,28,32.2,13,3,0,2025-08-19,0.2539,0.99531,0.00103,-0.03003,0.00711,0.09708
271,IBM250905P00210000,IBM,2025-09-05,210.0,put,0.0,0.01,0.0,0,0.49,253,0,0,2025-08-19,0.23438,-0.00248,0.00063,-0.00269,0.00401,-0.00028
272,IBM250905C00215000,IBM,2025-09-05,215.0,call,23.13,27.23,26.4,25,28.05,50,0,4,2025-08-19,0.37097,0.93392,0.00665,-0.09646,0.06687,0.09224
273,IBM250905P00215000,IBM,2025-09-05,215.0,put,0.0,0.01,0.0,0,0.88,275,0,14,2025-08-19,0.19536,-0.00252,0.00077,-0.00227,0.00407,-0.00029
274,IBM250905C00217500,IBM,2025-09-05,217.5,call,0.0,24.85,23.95,16,25.75,58,0,0,2025-08-19,0.35146,0.924,0.00781,-0.10047,0.07446,0.09226
275,IBM250905P00217500,IBM,2025-09-05,217.5,put,0.0,0.01,0.0,0,0.61,192,0,0,2025-08-19,0.17585,-0.00251,0.00085,-0.00202,0.00405,-0.00028
276,IBM250905C00220000,IBM,2025-09-05,220.0,call,21.85,22.38,21.4,20,23.35,51,1,11,2025-08-19,0.33194,0.91194,0.00924,-0.10466,0.0832,0.09203
277,IBM250905P00220000,IBM,2025-09-05,220.0,put,0.39,0.33,0.29,94,0.37,81,1,27,2025-08-19,0.27341,-0.05171,0.00744,-0.04284,0.05516,-0.00596
278,IBM250905C00222500,IBM,2025-09-05,222.5,call,19.25,19.83,19.05,28,20.6,39,2,0,2025-08-19,0.29292,0.91074,0.01058,-0.09612,0.08404,0.09309
279,IBM250905P00222500,IBM,2025-09-05,222.5,put,0.0,0.01,0.0,0,0.5,40,0,0,2025-08-19,0.15634,-0.0066,0.00227,-0.00424,0.00963,-0.00075
280,IBM250905C00225000,IBM,2025-09-05,225.0,call,15.75,17.25,16.8,23,17.7,11,0,10,2025-08-19,0.2539,0.90973,0.01231,-0.08727,0.08475,0.09418
281,IBM250905P00225000,IBM,2025-09-05,225.0,put,0.63,0.72,0.58,77,0.86,224,2,80,2025-08-19,0.27341,-0.10609,0.01287,-0.07358,0.09539,-0.01227
282,IBM250905C00227500,IBM,2025-09-05,227.5,call,16.25,14.97,14.2,115,15.75,110,2,0,2025-08-19,0.23438,0.89023,0.01538,-0.09111,0.09777,0.0931
283,IBM250905P00227500,IBM,2025-09-05,227.5,put,0.85,1.01,0.82,68,1.21,282,1062,1,2025-08-19,0.27341,-0.1445,0.01597,-0.09095,0.1184,-0.01674
284,IBM250905C00230000,IBM,2025-09-05,230.0,call,12.6,12.98,12.8,17,13.15,60,4,31,2025-08-19,0.2539,0.82588,0.01944,-0.12201,0.1338,0.08675
285,IBM250905P00230000,IBM,2025-09-05,230.0,put,1.23,1.19,1.13,62,1.24,81,47,141,2025-08-19,0.2539,-0.17412,0.01944,-0.09478,0.1338,-0.02016
286,IBM250905C00232500,IBM,2025-09-05,232.5,call,0.0,11.18,10.7,14,11.65,154,0,0,2025-08-19,0.2539,0.77056,0.02294,-0.13865,0.1579,0.08144
287,IBM250905P00232500,IBM,2025-09-05,232.5,put,1.79,1.6,1.54,112,1.67,67,35,3,2025-08-19,0.23438,-0.21244,0.02377,-0.0979,0.15109,-0.02458
288,IBM250905C00235000,IBM,2025-09-05,235.0,call,8.4,8.95,8.8,20,9.1,25,8,81,2025-08-19,0.23438,0.72124,0.02752,-0.14016,0.17491,0.0769
289,IBM250905P00235000,IBM,2025-09-05,235.0,put,2.33,2.16,2.08,82,2.23,45,13,68,2025-08-19,0.23438,-0.27876,0.02752,-0.11234,0.17491,-0.03233
290,IBM250905C00237500,IBM,2025-09-05,237.5,call,6.85,7.17,7.05,23,7.3,34,22,23,2025-08-19,0.23438,0.64704,0.03044,-0.15103,0.19346,0.06933
291,IBM250905P00237500,IBM,2025-09-05,237.5,put,3.0,2.9,2.82,88,2.98,58,1092,1,2025-08-19,0.23438,-0.35296,0.03044,-0.12291,0.19346,-0.04106
292,IBM250905C00240000,IBM,2025-09-05,240.0,call,5.34,5.58,5.45,37,5.7,50,220,11545,2025-08-19,0.21487,0.57197,0.03507,-0.14487,0.20435,0.06177
293,IBM250905P00240000,IBM,2025-09-05,240.0,put,3.99,3.85,3.75,38,3.95,63,42,153,2025-08-19,0.23438,-0.43238,0.03222,-0.12829,0.20474,-0.05046
294,IBM250905C00242500,IBM,2025-09-05,242.5,call,4.23,4.25,4.15,35,4.35,102,147,19,2025-08-19,0.21487,0.48321,0.03562,-0.14451,0.20755,0.05239
295,IBM250905P00242500,IBM,2025-09-05,242.5,put,5.05,4.95,4.8,126,5.1,62,7,9,2025-08-19,0.21487,-0.51679,0.03562,-0.1158,0.20755,-0.06033
296,IBM250905C00245000,IBM,2025-09-05,245.0,call,3.05,3.12,3.05,27,3.2,46,249,384,2025-08-19,0.21487,0.39617,0.03444,-0.13779,0.20066,0.04309
297,IBM250905P00245000,IBM,2025-09-05,245.0,put,6.75,6.42,6.3,17,6.55,91,18,144,2025-08-19,0.21487,-0.60383,0.03444,-0.10878,0.20066,-0.07079
298,IBM250905C00247500,IBM,2025-09-05,247.5,call,2.08,2.25,2.16,36,2.34,168,62,14,2025-08-19,0.21487,0.31483,0.03174,-0.12562,0.18494,0.03435
299,IBM250905P00247500,IBM,2025-09-05,247.5,put,0.0,8.2,7.9,19,8.5,45,0,0,2025-08-19,0.23438,-0.66931,0.0297,-0.10996,0.18873,-0.07908
300,IBM250905C00250000,IBM,2025-09-05,250.0,call,1.5,1.58,1.51,30,1.66,2,396,968,2025-08-19,0.21487,0.2423,0.02793,-0.10958,0.16272,0.0265
301,IBM250905P00250000,IBM,2025-09-05,250.0,put,10.17,9.65,9.2,202,10.1,18,3,111,2025-08-19,0.21487,-0.7577,0.02793,-0.07999,0.16272,-0.0897
